"Country","Powerplant Name","Capacity (MW)","Latitude","Longitude","Primary Fuel"
"United States of America","Valley Creek Solar",2.2,45.033,-123.094,"Solar"
"United States of America","Valley Sanitary District WTP Solar",1,33.7087,-116.1989,"Solar"
"United States of America","Valley View Solar",4,40.4188,-104.8919,"Solar"
"United States of America","Valparaiso Solar  LLC",1,41.5022,-87.1611,"Solar"
"United States of America","Van Slyke Solar Center  LLC",5,35.777,-77.8805,"Solar"
"United States of America","Vance Solar Farm  LLC",5,36.2585,-78.412,"Solar"
"United States of America","Vandenberg Solar Project",22.5,34.7497,-120.51,"Solar"
"United States of America","Vaughn Creek PV1",20,36.451,-77.1206,"Solar"
"United States of America","Vega Community Solar",5,45.3828,-95.2037,"Solar"
"United States of America","Vega Solar",20,36.9258,-120.82,"Solar"
"United States of America","Venable Solar 1",1.5,33.5989,-114.5717,"Solar"
"United States of America","Venable Solar 2",1.5,33.5972,-114.5717,"Solar"
"United States of America","Vickers",2,35.8233,-79.0803,"Solar"
"United States of America","Vicksburg Solar",5,36.325,-78.3431,"Solar"
"United States of America","Victor Dry Farm Ranch A",5,34.5011,-117.4667,"Solar"
"United States of America","Victor Dry Farm Ranch B",5,34.4978,-117.4711,"Solar"
"United States of America","Victor Mesa Linda B2",1.5,34.5128,-117.3872,"Solar"
"United States of America","Victor Mesa Linda C2",1.5,34.5114,-117.3872,"Solar"
"United States of America","Victor Mesa Linda D2",1.5,34.5094,-117.3872,"Solar"
"United States of America","Victor Mesa Linda E2",1.5,34.5081,-117.3872,"Solar"
"United States of America","Victor Valley CC CPV Solar",1,34.4802,-117.2579,"Solar"
"United States of America","Victory Solar LLC",12.8,39.795,-104.433,"Solar"
"United States of America","Vilas Solar Array",4,37.384,-102.466,"Solar"
"United States of America","Vinam",1.5,34.6689,-118.0614,"Solar"
"United States of America","Vineland Headquarters",1.1,39.4903,-75.0374,"Solar"
"United States of America","Vineland Mays Landing Solar",4.3,39.4175,-74.9739,"Solar"
"United States of America","Vintner Solar",1.5,35.5579,-120.6829,"Solar"
"United States of America","Viper Solar",2,34.9349,-78.9622,"Solar"
"United States of America","Vista Grande HS at Casa Grande",1.8,32.8914,-111.7131,"Solar"
"United States of America","Volkswagen Solar System",9.6,35.0975,-85.1269,"Solar"
"United States of America","Vuelta Solar",5.5,42.2376,-72.0375,"Solar"
"United States of America","Vulcraft Solar",1.6,42.0059,-76.6193,"Solar"
"United States of America","WC Landfill Energy LLC",1,40.831,-75.0158,"Solar"
"United States of America","WEA Texas Bayonne",1.5,40.6772,-74.0919,"Solar"
"United States of America","WED Kingstown Solar I  LLC - West",1.5,41.4918,-71.6246,"Solar"
"United States of America","WED Kingstown Solar I - East Array",3,41.4923,-71.6191,"Solar"
"United States of America","WED Stilson Solar",2,41.5188,-71.6865,"Solar"
"United States of America","WSMR I",4.6,32.3958,-106.4772,"Solar"
"United States of America","WWRF Solar Plant",1.5,39.5229,-107.8134,"Solar"
"United States of America","WYM 1250 Palmer LLC",1,42.1511,-72.2697,"Solar"
"United States of America","Wabasha Holdco Solar CSG",3,44.3671,-92.0193,"Solar"
"United States of America","Waco Farm",5,35.3522,-81.4261,"Solar"
"United States of America","Wadesboro Farm 1",5,34.9911,-80.0973,"Solar"
"United States of America","Wadesboro Farm 2",5,35.0234,-80.0932,"Solar"
"United States of America","Wadesboro Farm 3",5,34.9694,-80.051,"Solar"
"United States of America","Wadesboro Solar",5,34.9739,-80.029,"Solar"
"United States of America","Wagstaff Farm 1",5,36.4586,-78.9567,"Solar"
"United States of America","Waihonu North Solar",5,21.4706,-158.0133,"Solar"
"United States of America","Waihonu South Solar",1.5,21.4689,-158.0164,"Solar"
"United States of America","WakeSun CSG  LLC",3,45.4729,-94.4064,"Solar"
"United States of America","Wakefern Food Corp",2,40.51,-74.3283,"Solar"
"United States of America","Wakefield Solar",5,35.8142,-78.3124,"Solar"
"United States of America","Wal-Mart Truth or Consequences PV",1,33.1526,-107.2498,"Solar"
"United States of America","Walgreens Woodland Distribution Center",1,38.6749,-121.7134,"Solar"
"United States of America","Wallace",2,35.29,-77.54,"Solar"
"United States of America","Walmart Casa Grande",2,32.8668,-111.7718,"Solar"
"United States of America","Walnut Springs Solar",5,32.0787,-97.7685,"Solar"
"United States of America","Walpole Solar 2",2.4,42.1172,-71.2658,"Solar"
"United States of America","Walt Disney World Solar Facility",4.9,28.3737,-81.5626,"Solar"
"United States of America","Walters Solar (FLS 260)",5,34.4969,-79.0489,"Solar"
"United States of America","Walton 1 Solar Facility",2,38.8502,-84.5923,"Solar"
"United States of America","Walton 2 Solar Facility",2,38.8502,-84.5923,"Solar"
"United States of America","Wareham MA 1",2,41.8017,-70.7046,"Solar"
"United States of America","Warren County Solar",2,40.789,-75.107,"Solar"
"United States of America","Warren DPC Solar",2.2,44.9596,-92.5182,"Solar"
"United States of America","Warrenton Farm",4,36.415,-78.1711,"Solar"
"United States of America","Warsaw Farm",65,35.0056,-78.1258,"Solar"
"United States of America","Warsaw I",2,35.01,-78.11,"Solar"
"United States of America","Warsaw II",2,35.01,-78.05,"Solar"
"United States of America","Waseca Solar",10,44.0924,-93.531,"Solar"
"United States of America","Washington Airport Solar LLC",5,35.5653,-77.0536,"Solar"
"United States of America","Washington Millfield Solar  LLC",5,35.4994,-76.8336,"Solar"
"United States of America","Washington White Post Solar LLC",12.4,35.5052,-76.8484,"Solar"
"United States of America","Waste Water Treatment Plant",1.5,42.41,-73.24,"Solar"
"United States of America","Waterford Holdco CSG",2.7,44.4755,-93.1986,"Solar"
"United States of America","Waterloo Solar  LLC",1,41.4339,-85.0439,"Solar"
"United States of America","Watervliet PV",4.6,42.19,-86.23,"Solar"
"United States of America","Watson Seed Farm PV1",20,36.1297,-77.7214,"Solar"
"United States of America","Watts 3115",2,34.6008,-117.6422,"Solar"
"United States of America","Watts Farm",5,34.7269,-79.3353,"Solar"
"United States of America","WaveSun",5,45.0608,-93.9802,"Solar"
"United States of America","Wayne Solar I LLC",5,35.2211,-78.019,"Solar"
"United States of America","Wayne Solar II LLC",5,35.3156,-78.0795,"Solar"
"United States of America","Wayne Solar III LLC",5,35.3244,-77.8712,"Solar"
"United States of America","Waynesville Solar Farm (MO)",2.8,37.8041,-92.2535,"Solar"
"United States of America","Webberville Solar Project",30,30.2385,-97.5088,"Solar"
"United States of America","Weber State University - Davis Campus PV",1.3,41.099,-111.9822,"Solar"
"United States of America","Webster Holdco Solar CSG",5,44.5297,-93.4106,"Solar"
"United States of America","Weld 1 Community Solar Array",1.5,40.2321,-104.7919,"Solar"
"United States of America","Wellons Farm",5,35.5117,-78.2911,"Solar"
"United States of America","West Boylston Community Shared Solar",1.5,42.3314,-71.7711,"Solar"
"United States of America","West Bridgewater AB CSG",1.7,42.0253,-71.0336,"Solar"
"United States of America","West Brookfield Solar  LLC",1.4,42.2228,-72.1295,"Solar"
"United States of America","West Brookfield Solar - Gilbertsville Rd",4,42.2725,-72.2103,"Solar"
"United States of America","West Davisville Solar",2,41.6036,-71.4772,"Solar"
"United States of America","West Dubuque Solar",3.8,42.4918,-90.7922,"Solar"
"United States of America","West Faribault Solar",5.5,44.2749,-93.3106,"Solar"
"United States of America","West Gates Solar Station",10,36.1422,-120.1325,"Solar"
"United States of America","West Greenwich Solar",1.9,41.6494,-71.71,"Solar"
"United States of America","West Pemberton",7,40.0067,-74.7303,"Solar"
"United States of America","West Salisbury Farm LLC",5,35.6683,-80.5236,"Solar"
"United States of America","West Siler Farm LLC",5,35.7214,-79.5044,"Solar"
"United States of America","West Tennessee Solar Farm",4.2,35.4086,-89.3875,"Solar"
"United States of America","West Valley High School Solar",1,33.7197,-117.0097,"Solar"
"United States of America","West Waconia Solar",8.5,44.7899,-93.9013,"Solar"
"United States of America","Westar Cities Solar",1,38.0194,-97.9753,"Solar"
"United States of America","Westborough Solar LLC",2.2,42.2633,-71.6092,"Solar"
"United States of America","Western Antelope Blue Sky B",20,34.7321,-118.3136,"Solar"
"United States of America","Western Antelope Blue Sky Ranch A",20,34.6817,-118.3247,"Solar"
"United States of America","Western Antelope Dry Ranch",10,34.6889,-118.3203,"Solar"
"United States of America","Western Branch High School",1,36.8481,-76.4071,"Solar"
"United States of America","Western Michigan Solar Gardens",1,42.2525,-85.6427,"Solar"
"United States of America","Westford Solar Park",4,42.6364,-71.4194,"Solar"
"United States of America","Westlands Solar PV Farm",18,36.1381,-120.0758,"Solar"
"United States of America","Westmont 300A",2.9,33.7661,-118.2889,"Solar"
"United States of America","Westmont 300B",3,33.7661,-118.2847,"Solar"
"United States of America","Westmont 301",1.8,33.763,-118.2866,"Solar"
"United States of America","Westmont 400A",2.3,33.7642,-118.2889,"Solar"
"United States of America","Westmont 400B",2.2,33.7642,-118.2847,"Solar"
"United States of America","Westmont 401",2.9,33.7624,-118.2882,"Solar"
"United States of America","Weston Landfill Solar",1.8,42.3746,-71.2825,"Solar"
"United States of America","Westport MA 1",1.3,41.6211,-71.057,"Solar"
"United States of America","Westport MA 2",1.2,41.6211,-71.057,"Solar"
"United States of America","Westside Avenue",1,40.8141,-74.0213,"Solar"
"United States of America","Westside Solar Power PV1",2,36.219,-119.907,"Solar"
"United States of America","Westside Solar Station",15,36.3787,-120.1249,"Solar"
"United States of America","Weymouth Solar Plant",3,34.1086,-117.7822,"Solar"
"United States of America","Whately Solar",1.5,42.4461,-72.6236,"Solar"
"United States of America","Whistling Winds DPC Solar",1.5,43.9721,-90.0719,"Solar"
"United States of America","Whitakers",12,36.1272,-77.7344,"Solar"
"United States of America","Whitakers Farm (Fisher Rd)",3.4,36.1155,-77.7251,"Solar"
"United States of America","Whitcomb Solar Farm",2.2,44.4856,-73.1369,"Solar"
"United States of America","White Cross Farm",5,35.9071,-79.1883,"Solar"
"United States of America","White Farm Solar  LLC",5.2,36.3476,-77.2224,"Solar"
"United States of America","White Oak Solar  LLC",76.5,33.0368,-82.1113,"Solar"
"United States of America","White Pine Solar  LLC",101.2,32.506,-84.257,"Solar"
"United States of America","White River Solar",20,35.8714,-119.4625,"Solar"
"United States of America","White River Solar 2",19.8,35.8747,-119.0461,"Solar"
"United States of America","Whitehouse Solar Farm",20,38.023,-77.972,"Solar"
"United States of America","Whitesboro Solar",5,33.6165,-96.8687,"Solar"
"United States of America","Whitesboro Solar II",5,33.6249,-96.8675,"Solar"
"United States of America","Whitethorn Solar LLC",3.3,37.691,-121.717,"Solar"
"United States of America","Whitewright Solar",10,33.4982,-96.3789,"Solar"
"United States of America","Whitney Point Solar",20,36.3769,-120.1385,"Solar"
"United States of America","Wildwood Solar I  LLC",19.5,35.6158,-119.5783,"Solar"
"United States of America","Wildwood Solar II",15,35.63,-119.5739,"Solar"
"United States of America","William G Mennen Sports Solar",1.3,40.8149,-74.4759,"Solar"
"United States of America","William Paterson University",1.4,40.9521,-74.1955,"Solar"
"United States of America","Williams-Sonoma Solar Facility",3,40.3878,-74.4553,"Solar"
"United States of America","Williamsburg Solar LLC VNEM",2.2,42.3871,-72.7134,"Solar"
"United States of America","Williamston Solar",5,35.8011,-77.0631,"Solar"
"United States of America","Williamston Speight Solar  LLC",15,35.8875,-77.1642,"Solar"
"United States of America","Williamston West Farm  LLC",4.9,35.8365,-77.108,"Solar"
"United States of America","Williamstown Solar",2,44.1131,-72.6058,"Solar"
"United States of America","Wilmington Solar",2,42.5463,-71.1753,"Solar"
"United States of America","Wilson Farm 1",5,35.8036,-77.8736,"Solar"
"United States of America","Wilson Solar",2,42.2642,-71.98,"Solar"
"United States of America","Wilson Solar Farm 1",3.4,35.7,-77.9,"Solar"
"United States of America","Wilson Solar Farm 2",5,35.683,-78.016,"Solar"
"United States of America","Wilson Solar Farm 3",10,35.78,-78,"Solar"
"United States of America","Wilson Solar Farm 4",10,35.7,-78,"Solar"
"United States of America","Wilson Solar Farm 5",10,35.68,-77.87,"Solar"
"United States of America","Wilson Solar Farm 6",10,35.68,-77.87,"Solar"
"United States of America","Wilson Solar Farm 7",10,35.75,-78,"Solar"
"United States of America","Wilzig Associates  LLC",1.2,40.8253,-74.0944,"Solar"
"United States of America","Winchendon Solar",1.9,42.6594,-71.9917,"Solar"
"United States of America","Windmar Ponce",4.5,18.0623,-66.5485,"Solar"
"United States of America","Windsor Cooper HIill Solar  LLC",5,35.9819,-76.9178,"Solar"
"United States of America","Windsor Solar",5,36.0169,-76.8831,"Solar"
"United States of America","Winton Solar",5,36.375,-76.9389,"Solar"
"United States of America","Woodland Church Farm",5,35.0583,-77.8536,"Solar"
"United States of America","Woodland Solar",5,36.3419,-77.2211,"Solar"
"United States of America","Woodland Solar Farm",19,36.89,-76.611,"Solar"
"United States of America","Woodline Solar",8,42.2364,-121.5777,"Solar"
"United States of America","Woodmere Solar Farm",15,35.3231,-118.8214,"Solar"
"United States of America","Worcester Landfill",6.5,42.219,-71.791,"Solar"
"United States of America","Wortham Solar Farm",5,36.3525,-78.3763,"Solar"
"United States of America","Wyandot Solar Farm",10,40.8795,-83.3171,"Solar"
"United States of America","Wye Mills VNEM",10,38.9404,-76.0457,"Solar"
"United States of America","XPF Solar Field",3,35.9117,-78.8733,"Solar"
"United States of America","Xcel Adams 1 Community Solar Array",1.8,39.7655,-104.5886,"Solar"
"United States of America","Xcel Adams 2 Community Solar Array",1.5,39.7849,-104.5834,"Solar"
"United States of America","Yadkin 601 Farm",3,36.1992,-80.6972,"Solar"
"United States of America","Yadkinville Solar",3.5,36.1373,-80.596,"Solar"
"United States of America","Yamhill Solar LLC",1,45.1089,-123.2786,"Solar"
"United States of America","Yanceyville Farm",5,36.4394,-79.2789,"Solar"
"United States of America","Yanceyville Farm 2 LLC",5,36.4139,-79.3169,"Solar"
"United States of America","Yanceyville Farm 3  LLC",4.9,36.4286,-79.3489,"Solar"
"United States of America","Yardville Solar Farm",3.6,40.1688,-74.6567,"Solar"
"United States of America","Yolo County Solar Project",1,38.6597,-121.7294,"Solar"
"United States of America","York Road Solar I  LLC",2,35.2222,-81.3337,"Solar"
"United States of America","ZV Solar 1",5,34.8,-79.2,"Solar"
"United States of America","ZV Solar 2  LLC",4.9,34.816,-79.2,"Solar"
"United States of America","ZV Solar 3  LLC",5,34.8162,-79.2002,"Solar"
